2.17,1.39,1.19,2.83,2.80,2.23,3.02,2.61,3.11,4786.33,1450.25,1579.82,14302.04,14107.14,5698.20,27625.00,9507.04,39213.55,111111,(G or L)
2.14,1.38,1.17,2.82,2.79,2.22,2.94,2.62,3.11,4623.95,1432.89,1546.59,13968.00,13789.81,5672.90,21148.22,9563.68,39931.02,111111,(G or L)
2.13,1.37,1.16,2.82,2.79,2.22,2.94,2.62,3.11,4564.92,1421.40,1526.89,13968.00,13584.91,5622.77,21362.17,9620.85,39931.02,111111,(G or L)
2.12,1.36,1.15,2.81,2.78,2.21,3.00,2.61,3.11,4506.85,1404.33,1500.90,13752.63,13287.04,5597.92,25695.75,9507.04,39931.02,111111,(G or L)
2.11,1.35,1.14,2.81,2.78,2.21,2.95,2.61,3.11,4449.73,1387.42,1481.61,13752.63,13287.04,5573.23,21801.84,9450.93,39213.55,111111,(G or L)
2.12,1.35,1.13,2.81,2.77,2.22,2.95,2.61,3.11,4487.70,1376.24,1456.17,13647.06,13094.51,5622.77,22027.79,9507.04,39931.02,111111,(G or L)
3.30,1.48,1.12,2.14,2.41,2.29,2.99,2.60,3.10,4294967295.//,1634.10,1443.56,4401.11,6766.30,6266.83,24820.62,9231.65,37199.99,100001111,(R or U or V)
2.29,1.48,1.10,2.02,2.24,2.21,2.95,2.58,3.09,5670.93,1621.24,1400.00,3800.00,5297.26,5573.23,21580.01,9020.27,35962.49,1111,(H or K)
2.14,1.46,1.09,1.91,2.19,2.22,2.94,2.57,3.09,4623.95,1583.19,1375.51,3309.77,4913.04,5672.90,20938.06,8866.67,35962.49,1111,(H or K)
2.35,1.45,1.08,1.85,2.15,2.21,2.93,2.58,3.11,6169.49,1558.26,1363.37,3080.36,4704.22,5573.23,20731.59,8968.61,38519.99,1111,(H or K)
2.14,1.44,1.07,1.81,2.14,2.21,2.93,2.58,3.10,4623.95,1545.93,1345.30,2925.81,4623.95,5573.23,20329.32,8917.41,37849.17,1111,(H or K)
2.11,1.43,1.07,1.78,2.13,2.19,2.92,2.56,3.11,4430.89,1521.51,1339.31,2812.74,4564.92,5428.05,19751.25,8717.10,38519.99,1111,(H or K)
2.09,1.42,1.06,1.76,2.14,2.20,2.92,2.57,3.10,4338.23,1515.46,1327.38,2757.98,4623.95,5524.27,20133.34,8816.37,37849.17,1111,(H or K)
2.10,1.42,1.05,1.74,2.13,2.19,2.91,2.57,3.10,4356.57,1503.42,1315.52,2683.23,4564.92,5451.90,19381.81,8766.52,37849.17,1111,(H or K)
2.10,1.41,1.05,1.73,1.85,2.18,2.91,2.57,3.10,4356.57,1491.47,1303.72,2631.15,3170.73,5357.35,19381.81,8766.52,37199.99,1111,(H or K)
2.00,1.47,2.30,1.98,1.94,2.10,2.57,2.19,2.88,3830.45,1608.47,6469.90,3588.29,3574.82,4812.50,9169.03,4956.27,16632.55,1000,(H or K)
3.30,2.62,2.99,2.88,2.93,2.34,3.04,1.95,0.19,4294967295.//,7650.94,27037.50,16486.15,19547.42,6690.44,30237.04,3589.29,144.25,111111100,(I or J)
3.30,2.52,2.92,2.79,2.88,2.26,3.30,1.81,0.04,4294967295.//,6454.55,21682.06,13139.24,17325.58,5959.75,4294967295.//,3035.71,28.49,111111100,(I or J)
3.15,2.49,2.90,2.75,2.87,2.24,3.30,1.80,0.34,54333.29,6119.05,20487.80,12042.35,16875.00,5826.98,4294967295.//,3011.85,271.60,111111100,(I or J)
3.14,2.48,2.90,2.74,2.87,2.23,3.30,1.87,2.05,48649.97,6023.53,20115.20,11629.72,16729.32,5723.65,4294967295.//,3260.14,3911.57,111111100,(I or J)
3.14,2.47,2.89,2.73,2.86,2.22,2.96,1.82,2.02,47647.04,5992.19,19578.12,11393.26,16305.14,5672.90,22975.01,3059.78,3800.00,111111100,(I or J)
3.13,2.47,2.89,2.72,2.86,2.22,3.15,1.78,2.00,45754.70,5961.09,19754.33,11164.64,16167.88,5647.76,55221.70,2918.43,3677.23,111111100,(I or J)
3.13,2.47,2.88,2.71,2.85,2.21,3.30,1.75,1.98,46682.67,5930.23,19404.65,11090.11,15767.86,5597.92,4294967295.//,2806.02,3617.65,111111100,(I or J)
